neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
260-1-6-CD,142618,27130.0,18280.7,1.30161,70.055,1.01393,2261.67,8.0,47.0,102.0,213.9,491.4,108.65,1.83771,329.849,361.374,13.0,0.960555,554.0,0.518064,57.6638,4532.7
260-1-7-CD,142606,16677.0,7768.97,1.39878,64.0512,1.01684,1267.47,9.0,53.0,115.0,206.099,304.899,73.19,1.39087,221.695,238.248,9.0,0.953455,549.0,0.395726,51.6115,3812.03
260-1-8-CD,142506,19293.2,13033.4,1.32427,70.7696,1.01031,1869.64,8.0,33.0,74.0,244.65,302.251,117.79,1.85919,223.357,270.237,8.0,0.958702,346.0,0.590965,62.6197,3222.61
260-1-9-CD,142358,15765.3,9700.05,1.30397,67.0129,1.00871,1326.14,6.0,41.0,88.0,178.22,433.85,116.28,1.59083,319.62,335.964,11.0,0.965575,336.0,0.431078,59.4737,3059.05
260-2-1-RS,142545,15736.9,7483.96,1.25673,61.1026,1.01549,963.287,7.0,33.0,73.0,286.69,303.919,108.34,1.32123,213.979,288.822,7.0,0.942434,521.0,0.349983,53.7741,3619.86
260-2-10-CD,142767,10325.8,4290.67,1.38432,65.2726,1.01162,707.844,8.0,33.0,74.0,196.408,214.089,113.08,1.36829,164.947,211.622,9.0,0.963511,356.0,0.431313,64.386,2440.13
260-2-11-CD,142317,20142.8,11547.3,1.26218,61.0443,1.00889,1216.29,7.0,43.0,93.0,243.36,397.36,106.83,1.67116,300.741,306.9,8.0,0.968861,448.0,0.42803,54.548,3718.6
260-2-12-CD,142452,31478.6,14455.0,1.41517,64.3842,1.01179,1083.18,6.0,55.0,116.0,273.45,627.74,122.98,1.44351,606.71,612.642,12.0,0.962578,716.0,0.390057,51.4377,6825.33
260-2-13-RS,142329,8772.97,3610.78,1.37741,58.8998,1.01244,1039.85,5.0,26.0,57.0,161.56,422.15,84.66,1.22076,426.894,443.389,9.0,0.953517,461.0,0.533037,54.8857,2143.45
260-2-14-RS,142581,10738.7,3754.03,1.31934,65.8593,1.01871,748.81,5.0,21.0,47.0,302.249,297.92,100.28,1.14584,250.915,268.0,5.0,0.934748,733.0,0.283333,66.509,2903.7
260-2-15-RS,142403,8403.81,3820.57,1.49295,64.3747,1.01356,711.51,6.0,27.0,60.0,185.88,282.18,83.16,1.48447,286.082,295.93,11.0,0.949949,257.0,0.552971,57.8015,1752.19
260-2-16-CD,142595,14124.0,5969.32,1.31156,60.8604,1.01272,839.566,6.0,30.0,66.0,237.787,315.96,104.37,1.44123,206.764,209.132,5.0,0.955402,373.0,0.297475,56.1928,3180.52
260-2-17-CD,142426,9519.77,3583.98,1.46569,69.6744,1.01636,637.288,6.0,37.0,80.0,193.632,245.608,112.88,1.14401,177.835,293.921,6.0,0.953073,369.0,0.402102,62.5491,2693.74
260-2-18-RS,142516,12328.7,5102.53,1.40563,59.6958,1.01264,790.399,5.0,37.0,79.0,179.027,405.23,108.42,1.12549,365.482,376.144,9.0,0.953568,765.0,0.298508,51.1947,3328.24
248-1-7-CD,142600,13451.7,7332.69,1.48529,66.9141,1.01502,844.157,7.0,32.0,71.0,153.007,364.851,113.36,1.80682,308.297,328.497,10.0,0.956149,280.0,0.428493,65.8416,2341.06
248-1-8-CD,142823,40815.3,19379.3,1.59792,62.3194,1.00991,1289.25,8.0,67.0,142.0,321.18,545.65,127.08,1.72218,426.353,448.218,13.0,0.959789,720.0,0.439126,48.6613,7536.51
248-1-9-CD,142500,67829.3,42321.3,1.60117,60.1308,1.01026,1673.48,7.0,67.0,141.0,366.18,592.722,118.87,2.26107,448.458,489.61,12.0,0.961389,579.0,0.471784,52.1849,9723.31
248-2-10-RS,142593,21328.5,9570.64,1.37582,57.1544,1.01517,1027.11,6.0,36.0,78.0,273.479,477.89,111.75,1.23441,403.75,453.475,11.0,0.949701,944.0,0.417646,48.2212,5116.78
248-2-11-CD,142839,12915.1,5719.68,1.55672,60.9016,1.00757,493.615,5.0,34.0,73.0,163.195,370.68,96.12,1.64471,316.025,326.773,11.0,0.972857,293.0,0.472917,53.9833,2555.64
248-2-12-RS,142274,14627.2,9234.71,1.32533,66.2605,1.01543,1722.76,4.0,27.0,58.0,298.062,303.47,122.24,1.57384,199.719,221.417,7.0,0.960844,388.0,0.426455,60.6153,2808.62
248-2-13-CD,142611,22194.4,11827.0,1.42215,58.0035,1.00734,1190.74,5.0,32.0,69.0,274.31,448.46,104.93,1.77596,324.788,359.145,8.0,0.970161,428.0,0.477352,46.5713,4020.29
248-2-14-CD,142623,24153.6,12410.6,1.52152,58.1215,1.00914,994.224,8.0,39.0,86.0,291.982,343.292,130.95,1.78857,281.376,310.166,7.0,0.966974,442.0,0.346614,55.8346,4418.81
248-2-16-RS,142806,11406.0,7834.14,1.22338,73.8227,1.02306,1266.98,6.0,19.0,44.0,208.066,280.261,99.84,1.50957,196.204,248.49,6.0,0.919972,350.0,0.706767,67.312,2203.22
248-2-17-RS,142562,7316.81,4041.34,1.35326,66.8081,1.0294,659.323,8.0,19.0,46.0,109.189,233.84,102.18,1.36776,154.141,207.299,5.0,0.91555,290.0,0.328947,63.0968,1576.33
248-2-18-CD,142772,17704.6,10058.5,1.33139,70.4693,1.01465,1374.21,4.0,30.0,64.0,237.413,419.25,95.49,1.73347,304.323,348.456,9.0,0.954146,383.0,0.465897,59.6651,3309.65
248-2-19-RS,142792,20164.1,12774.9,1.47147,61.1784,1.01544,1486.35,5.0,43.0,91.0,237.703,312.961,110.75,1.75321,230.603,274.009,10.0,0.946584,439.0,0.592073,52.4795,3521.33
248-2-1CD,142517,8148.14,4489.49,1.47923,60.2236,1.00851,1072.89,5.0,19.0,43.0,172.708,340.629,44.25,1.88135,293.486,303.183,9.0,0.969419,185.0,0.59277,55.8825,1377.78
248-2-2-RS,142244,12761.6,6196.42,1.32261,56.5171,1.01687,956.631,4.0,30.0,64.0,217.743,250.266,94.94,1.41737,173.07,204.97,6.0,0.949748,460.0,0.4,57.2416,2717.16
248-2-20-CD,142831,25018.4,15532.6,1.46949,67.2637,1.01222,1574.26,7.0,41.0,89.0,234.932,468.789,144.74,1.93308,414.677,475.834,13.0,0.948627,390.0,0.465952,56.2566,4205.76
248-2-3-RS,142639,12996.4,5500.73,1.3274,62.8483,1.01073,925.155,6.0,26.0,58.0,210.86,299.419,126.2,1.26998,202.784,220.99,5.0,0.959114,501.0,0.419872,56.6068,3132.12
248-2-4-RS,142548,13141.5,8145.13,1.39839,51.6597,1.00935,1741.73,5.0,20.0,45.0,289.39,598.56,83.92,1.49645,454.936,466.781,4.0,0.965636,352.0,0.318333,53.4794,2490.12
248-2-5-CD,142414,38043.9,21503.7,1.43766,66.8366,1.01009,1838.15,6.0,51.0,108.0,286.28,406.091,127.47,1.91592,312.448,377.857,14.0,0.954244,622.0,0.456157,59.7935,6301.34
248-2-6-CD,142353,25014.5,14265.5,1.46497,58.6186,1.00813,1602.69,6.0,37.0,80.0,194.501,628.7,141.19,1.99819,536.804,549.365,10.0,0.95954,348.0,0.364988,50.7584,3963.41
248-2-7-RS,142470,20631.4,10454.2,1.39595,52.6674,1.01111,1317.05,5.0,35.0,75.0,260.937,469.119,89.22,1.25973,328.332,360.817,8.0,0.965857,728.0,0.402381,49.4552,4767.29
248-2-8-RS,142681,14696.2,6891.41,1.30426,64.3089,1.01463,1222.06,7.0,26.0,59.0,287.399,339.181,129.83,1.23094,239.737,267.762,8.0,0.950549,629.0,0.333943,54.0878,3571.61
248-2-9-CD,142369,24370.0,14634.4,1.41353,60.3261,1.00847,1487.71,8.0,41.0,90.0,279.349,347.06,98.75,2.04057,289.643,299.696,11.0,0.968227,386.0,0.522835,54.2322,3845.61
249-1-1-RS,142632,18904.5,9787.09,1.29989,53.6184,1.01241,1451.72,9.0,30.0,69.0,283.99,521.542,95.58,1.3087,399.415,433.901,10.0,0.949732,783.0,0.522094,47.0787,4177.55
249-1-10-RS,142838,17974.7,7049.28,1.49724,60.8795,1.01465,1256.51,10.0,54.0,118.0,293.178,283.246,110.05,1.06171,219.886,239.462,8.0,0.948101,1151.0,0.398589,48.8128,4942.01
249-1-11-CD,142684,22447.8,11260.3,1.44399,65.0215,1.01137,1297.31,9.0,53.0,115.0,221.009,409.99,111.46,1.62525,347.186,364.852,16.0,0.959486,556.0,0.423773,55.864,4401.42
249-1-12-CD,142586,9849.08,5230.5,1.527,68.3762,1.01476,701.619,9.0,30.0,69.0,327.81,195.07,62.65,1.7365,271.271,286.411,7.0,0.954493,260.0,0.406614,60.7483,1790.48
249-1-13-RS,142427,14160.0,7010.3,1.47127,64.9215,1.01605,1512.74,8.0,51.0,110.0,180.842,447.95,119.51,1.30144,407.368,441.677,13.0,0.952796,674.0,0.45992,60.582,3222.45
249-1-14-RS,142578,13486.6,7588.67,1.40252,68.4125,1.01365,1113.85,9.0,34.0,77.0,245.576,279.525,90.09,1.26476,244.778,283.271,12.0,0.951556,592.0,0.570139,60.3449,3159.79
249-1-15-CD,142719,41263.3,25713.5,1.48365,69.4534,1.01104,1460.82,7.0,57.0,121.0,288.822,424.309,109.69,2.13486,321.191,380.682,10.0,0.957912,510.0,0.378194,58.434,6275.21
249-1-16-CD,142824,30917.7,18476.0,1.41006,59.1454,1.01223,1323.41,8.0,42.0,92.0,259.089,771.381,107.52,1.85601,587.924,603.15,10.0,0.957693,549.0,0.465174,52.0778,5252.37
249-1-17-CD,142811,14305.8,8753.75,1.41188,61.3992,1.0093,1184.52,6.0,35.0,76.0,184.35,271.191,96.49,1.8874,268.043,277.356,9.0,0.971613,289.0,0.381153,55.8306,2349.81
248-1-10-CD,142305,20401.2,11253.8,1.47297,74.6124,1.01177,1876.66,7.0,38.0,83.0,236.2,479.3,154.36,1.73876,387.782,428.874,10.0,0.952409,370.0,0.511421,68.6082,3687.87
248-1-11-CD,142163,18553.1,9838.2,1.452,61.8001,1.01127,1239.11,7.0,26.0,59.0,216.11,371.901,122.19,1.71756,234.962,272.451,5.0,0.957981,357.0,0.567308,55.741,3426.32
248-1-12-RS,142463,15383.2,7050.25,1.43652,69.9722,1.01507,1335.3,7.0,48.0,103.0,183.578,252.192,117.43,1.2536,210.174,238.442,5.0,0.946847,786.0,0.403588,61.5104,3664.65
248-1-13-RS,142644,9585.1,4968.09,1.36451,72.0845,1.01572,929.379,6.0,34.0,74.0,207.022,232.103,105.14,1.23307,185.836,211.792,9.0,0.948429,489.0,0.406735,69.2991,2269.34
248-1-14-RS,142368,21337.4,12500.9,1.3308,65.7222,1.01598,1518.08,6.0,43.0,92.0,323.412,326.693,100.3,1.6172,248.121,292.614,11.0,0.948795,472.0,0.473735,61.3442,4090.18
248-1-15-CD,142691,11937.9,5306.18,1.44777,68.0046,1.01233,801.339,8.0,36.0,80.0,200.129,192.05,84.0,1.58688,160.224,172.673,8.0,0.964153,288.0,0.425926,60.4547,2417.18
248-1-16-CD,142393,31338.4,18105.1,1.54046,57.5634,1.01064,1294.73,7.0,55.0,117.0,258.751,328.43,122.27,2.01517,221.295,289.224,9.0,0.968054,389.0,0.434893,52.7359,5025.05
248-1-17-RS,142362,21208.8,9378.0,1.39913,58.092,1.00971,1130.2,7.0,49.0,105.0,293.621,424.521,118.05,1.32579,334.236,370.402,12.0,0.965073,623.0,0.461492,54.6496,4970.25
248-1-18-RS,142504,15270.8,6641.74,1.32162,66.4565,1.01694,1123.22,8.0,38.0,84.0,273.181,353.002,105.72,1.0991,304.626,338.148,13.0,0.940804,819.0,0.607697,59.9023,4197.11
248-1-19-RS,142401,13012.8,6087.07,1.50011,59.6264,1.01301,1607.9,6.0,31.0,68.0,201.384,386.427,120.38,1.12142,294.351,343.549,7.0,0.947664,563.0,0.541956,55.518,3371.32
248-1-1CD,142656,17831.9,9398.05,1.53529,61.3441,1.01196,1691.8,6.0,41.0,88.0,244.73,355.709,95.76,1.76899,229.23,268.542,8.0,0.960397,347.0,0.459146,55.9308,3193.98
248-1-2-RS,142431,33330.3,16661.1,1.31638,60.5609,1.01427,1579.11,7.0,45.0,97.0,276.199,704.01,108.43,1.46387,598.441,624.475,15.0,0.94622,982.0,0.577639,51.2602,6895.4
248-1-20-RS,142247,7345.13,3016.54,1.41528,60.1087,1.01152,690.642,6.0,24.0,54.0,181.21,297.249,81.73,1.11487,184.516,196.638,4.0,0.959105,343.0,0.403175,55.248,1973.23
248-1-3-RS,142321,25405.5,15111.7,1.36925,58.5771,1.00976,2121.02,6.0,43.0,92.0,307.889,521.52,116.42,1.44379,354.424,392.438,10.0,0.96791,883.0,0.45072,50.1422,5150.07
248-1-4-CD,142664,17166.3,8360.68,1.50292,61.2532,1.01133,534.43,8.0,38.0,84.0,177.04,246.911,111.09,1.76085,177.782,202.855,8.0,0.958368,364.0,0.398026,63.1671,3142.85
248-1-5-RS,142680,36786.4,21174.5,1.39836,56.9271,1.0156,2149.67,7.0,53.0,113.0,335.502,499.971,101.12,1.55543,308.019,351.244,6.0,0.944586,1034.0,0.314915,48.6078,7084.85
248-1-6-CD,142674,13782.5,7105.67,1.52902,70.4807,1.01156,1072.61,9.0,34.0,77.0,139.38,269.132,101.42,1.85004,237.122,258.238,11.0,0.961531,279.0,0.443739,68.8501,2369.69
247-2-12LU,142525,10738.8,3356.97,1.5868,69.0114,1.02392,1117.77,6.0,45.0,96.0,202.77,452.46,91.47,0.936697,459.981,491.044,14.0,0.937092,545.0,0.553723,58.027,3482.46
247-2-13LU,142421,19197.5,6435.93,2.68463,67.3931,1.02324,1456.25,6.0,46.0,98.0,334.8,482.108,126.56,1.08851,523.546,553.005,13.0,0.933915,696.0,0.441696,57.7362,5367.35
247-2-14LU,142832,12849.4,4193.04,1.51486,71.4667,1.02518,1279.3,6.0,45.0,96.0,188.2,570.9,104.03,0.919094,498.505,523.915,13.0,0.928132,607.0,0.512222,56.8573,4035.5
247-2-15LU,142648,10721.3,2890.75,1.39507,68.8979,1.02859,845.594,7.0,46.0,99.0,200.03,351.919,102.4,0.73809,274.642,300.13,9.0,0.903969,796.0,0.376161,53.4214,4256.62
247-2-16LU,142466,11624.4,3761.97,1.62485,66.2224,1.03202,1304.31,6.0,43.0,92.0,174.01,512.96,113.55,0.900898,427.528,475.787,13.0,0.913296,668.0,0.517137,53.3693,3750.64
247-2-17LU,142440,16025.9,4604.12,1.48791,65.4581,1.03102,1146.02,7.0,47.0,101.0,276.319,483.209,122.28,0.879619,411.176,471.976,15.0,0.904735,945.0,0.461123,62.7553,5498.12
247-2-18LU,142302,9877.41,2368.3,1.55471,60.1918,1.03672,609.537,4.0,38.0,80.0,209.249,425.96,118.09,0.757902,405.782,427.178,10.0,0.892592,877.0,0.501942,47.7932,3957.31
247-2-19LU,142521,4904.19,1642.45,1.49963,59.3348,1.03253,551.284,6.0,28.0,62.0,127.889,292.37,79.8,0.801425,292.946,309.921,8.0,0.909552,393.0,0.330808,57.8914,1752.6
247-2-20LU,142361,19058.3,6543.15,1.44994,62.2383,1.03256,1451.04,6.0,62.0,130.0,221.82,500.52,109.58,0.844299,515.054,557.38,11.0,0.907635,1256.0,0.345301,53.9352,6493.59
247-2-2LU,142577,21713.9,6862.46,1.50787,63.2223,1.01739,1639.68,6.0,60.0,126.0,301.649,653.98,101.02,0.94658,638.843,666.983,16.0,0.941551,924.0,0.425416,56.1602,6936.73
247-2-3LU,142728,18140.1,5434.04,1.39599,66.9253,1.02387,1725.11,8.0,60.0,128.0,274.43,469.33,103.64,0.809392,466.048,482.354,13.0,0.926074,1036.0,0.407871,58.6022,6619.85
247-2-4LU,142670,6521.71,1776.15,1.45221,69.527,1.02379,1015.6,8.0,36.0,80.0,129.41,229.847,88.28,0.86819,249.671,270.402,10.0,0.931422,431.0,0.46028,62.7385,2230.59
247-2-5LU,142233,8221.25,1942.74,1.56432,60.7287,1.0301,809.306,6.0,43.0,92.0,186.741,406.99,100.33,0.744906,325.477,345.775,12.0,0.914775,585.0,0.397711,55.0688,3357.24
247-2-6LU,142820,18312.3,5581.35,1.59525,60.791,1.02535,1603.34,7.0,55.0,117.0,261.131,590.82,108.92,0.881136,670.216,724.62,11.0,0.923949,951.0,0.408703,55.2115,6080.45
247-2-7LU,142518,18561.6,5264.64,1.52177,60.562,1.02128,1241.7,5.0,52.0,109.0,330.198,644.46,101.79,0.827508,572.622,595.784,13.0,0.938147,983.0,0.410316,51.3027,6749.42
247-2-8LU,142366,7901.27,2345.85,1.56481,65.9024,1.02556,1265.28,8.0,37.0,82.0,147.049,312.879,84.83,0.917875,323.525,339.67,12.0,0.922791,447.0,0.50866,56.1759,2560.07
247-2-9LU,142503,12260.4,3590.91,1.56614,65.3287,1.0204,1427.54,9.0,53.0,115.0,219.05,276.16,88.58,0.865768,269.945,291.678,8.0,0.933893,671.0,0.38762,55.5296,4247.53
235-2-4-AW,142658,23578.7,14420.7,1.26964,56.5852,1.01049,1468.86,6.0,41.0,88.0,204.49,618.84,67.59,1.56786,565.754,576.381,13.0,0.956983,510.0,0.502801,46.1055,4551.96
235-2-5-AW,142781,11617.7,6672.13,1.27623,71.147,1.01158,903.137,5.0,27.0,59.0,216.33,402.13,65.56,1.60264,321.38,334.88,10.0,0.949559,284.0,0.616162,57.5015,2209.82
235-2-6-AW,142496,27026.8,16211.3,1.51873,55.4338,1.01312,1314.73,7.0,38.0,83.0,268.289,533.079,99.85,1.67488,397.668,413.386,9.0,0.947949,488.0,0.415626,44.6922,4893.99
235-2-7-AW,142245,25318.9,11830.8,1.49829,61.2873,1.01285,1009.38,10.0,42.0,94.0,244.56,456.24,106.92,1.52588,308.886,329.692,7.0,0.940083,471.0,0.371032,51.1712,5191.43
235-2-8-AW,142327,8407.37,5083.46,1.39764,61.8255,1.02092,839.193,6.0,24.0,54.0,121.832,389.609,30.05,1.64361,342.484,351.644,6.0,0.961896,208.0,0.50463,54.0825,1505.67
235-2-9-AW,142550,14523.1,9431.91,1.36561,54.5459,1.00959,1289.0,6.0,26.0,58.0,181.639,542.469,64.58,1.79177,423.211,446.012,5.0,0.962494,226.0,0.446581,46.1438,2461.6
237-1-1-AW,142546,15695.5,8942.14,1.26508,62.0175,1.01605,967.133,5.0,27.0,59.0,261.261,365.14,99.85,1.63229,244.317,256.559,8.0,0.938586,397.0,0.411111,54.0689,3046.28
237-1-10-AW,142497,18753.4,9402.03,1.25853,64.6064,1.01845,734.617,9.0,30.0,69.0,219.063,575.671,94.93,1.38943,443.312,471.989,8.0,0.920856,564.0,0.461111,52.5317,4175.93
237-2-9-AW,142738,9513.14,5552.95,1.23739,52.8588,1.01828,624.634,5.0,30.0,65.0,171.993,400.54,58.91,1.36563,370.221,403.174,8.0,0.945252,309.0,0.551958,55.2406,2070.01
24-1-10,2823,8187.18,2605.83,1.32,57.45,1.01849,1201.43,6.0,26.0,58.0,192.44,312.73,137.3,0.8,186.78,220.74,4.0,0.93,242.0,0.3,51.09,3335.27
24-1-1,2822,8149.02,3086.05,1.01,58.56,1.03,748.946,5.0,18.0,41.0,202.71,204.74,127.47,1.05,173.53,206.17,4.0,0.89,223.0,0.58,60.96,2661.31
24-1-2,2824,9266.23,2687.89,1.18,68.34,1.02,654.832,4.0,27.0,58.0,305.52,319.86,108.68,0.84,218.4,263.3,6.0,0.92,291.0,0.36,59.36,3854.56
24-1-3,2825,5914.62,1896.93,1.2,65.35,1.02,724.272,6.0,14.0,34.0,239.89,243.07,110.36,0.8,185.85,220.89,3.0,0.9,183.0,0.21,58.09,2433.67
24-1-4,2826,10779.2,2741.13,1.43,70.06,1.02,876.355,6.0,34.0,74.0,260.63,314.4,118.86,0.77,257.83,307.22,8.0,0.9,350.0,0.37,65.86,4714.58
24-1-5,2827,8142.24,2498.67,1.54,57.14,1.02,657.261,5.0,30.0,65.0,195.26,274.89,127.9,0.79,175.03,196.18,4.0,0.93,265.0,0.28,51.02,3313.42
24-1-6,2828,8434.68,1906.82,1.55,63.36,1.02,489.26,7.0,26.0,59.0,221.83,278.23,108.31,0.72,192.11,249.92,4.0,0.92,275.0,0.26,58.18,3865.28
24-1-7,2829,8241.79,2450.38,1.57,61.74,1.01624,837.954,4.0,25.0,54.0,319.72,323.16,93.1,0.79,242.57,275.4,7.0,0.93,208.0,0.49,57.51,3451.95
24-1-8,2830,8816.81,3039.03,1.54,54.24,1.01527,802.937,5.0,27.0,59.0,216.48,354.76,117.58,0.83,255.6,287.17,4.0,0.93,219.0,0.37,44.95,3539.22
24-1-9,2831,13080.2,3403.67,1.44,62.44,1.02,962.739,6.0,39.0,84.0,289.78,296.22,135.26,0.76,209.94,260.72,5.0,0.91,369.0,0.39,57.01,5739.77
24-2-1,2832,12133.6,4109.62,1.39,61.62,1.02,1292.88,6.0,39.0,84.0,297.1,340.37,134.88,0.82,243.04,273.32,6.0,0.91,401.0,0.28,52.85,4799.93
24-2-2,2833,17228.7,8249.0,1.2,59.77,1.02,1643.71,6.0,38.0,82.0,357.68,457.61,122.99,0.98,297.02,344.19,5.0,0.93,402.0,0.45,49.9,5677.94
24-2-3,2834,10988.1,3145.59,1.43,55.07,1.02,991.768,8.0,40.0,88.0,241.03,337.27,114.63,0.78,213.52,231.56,6.0,0.92,410.0,0.52,44.03,4568.1
24-2-4,2835,13102.0,5289.03,1.36,57.78,1.02,1481.25,6.0,40.0,86.0,267.18,345.73,109.1,0.87,237.85,279.14,5.0,0.91,378.0,0.38,50.95,4996.21
237-2-10-AW,142502,15255.6,9555.51,1.1597,57.448,1.01211,1009.73,6.0,30.0,66.0,150.239,694.7,61.69,1.39408,582.828,589.016,9.0,0.95244,395.0,0.509259,49.5051,3098.74
237-2-11-AW,142380,18191.3,13133.0,1.18859,53.7366,1.01338,1317.14,6.0,42.0,90.0,344.274,437.866,81.02,1.30646,364.922,442.483,8.0,0.952516,528.0,0.500144,46.5663,4020.07
237-2-12-AW,142834,18606.6,12956.9,1.24168,68.4029,1.01788,969.762,7.0,29.0,65.0,197.751,815.19,86.48,1.59693,725.456,750.53,13.0,0.936218,440.0,0.594794,55.5904,3441.33
237-2-13-AW,142556,20801.3,12495.5,1.37326,59.6171,1.01848,1137.08,10.0,58.0,126.0,230.75,488.17,98.19,1.36268,461.368,479.887,11.0,0.942965,665.0,0.505139,50.3957,4418.76
237-2-14-AW,142782,11423.8,9092.28,1.07884,62.334,1.01552,895.002,4.0,21.0,46.0,117.82,718.96,41.73,1.82779,721.537,737.78,10.0,0.955935,190.0,0.56746,61.9457,1709.79
237-2-15-AW,142609,18040.1,9004.74,1.43329,67.1716,1.01765,987.02,6.0,34.0,74.0,225.817,634.679,93.69,1.24605,502.815,556.372,6.0,0.932272,549.0,0.470362,53.4248,4388.53
237-2-16-AW,142628,9749.35,4896.43,1.17976,63.31,1.01457,836.091,4.0,34.0,72.0,177.34,412.359,65.25,1.24185,397.123,407.802,10.0,0.950251,351.0,0.505742,53.6774,2453.19
237-2-17-AW,142795,12689.8,5369.03,1.29125,67.7153,1.01358,573.893,4.0,36.0,76.0,188.161,451.014,103.83,1.19206,350.049,365.91,7.0,0.95109,398.0,0.381731,59.7551,3263.11
237-2-18-AW,142688,27130.9,15217.6,1.30241,60.4402,1.01493,1345.54,6.0,56.0,118.0,323.632,687.1,86.46,1.43419,641.355,677.792,14.0,0.950683,614.0,0.423331,49.8091,5787.83
237-2-19-AW,142420,17881.3,9139.41,1.32156,59.1597,1.01612,1077.48,11.0,45.0,101.0,225.6,424.34,74.98,1.41842,398.043,437.084,12.0,0.943338,480.0,0.459735,54.2134,3969.59
237-2-2-AW,142633,12345.2,7036.3,1.24247,61.6383,1.01601,1024.4,5.0,29.0,63.0,136.281,659.44,78.62,1.29268,596.228,611.337,11.0,0.948173,313.0,0.538756,52.7769,2771.84
237-2-20-AW,142467,23522.3,11689.5,1.35711,67.5894,1.0149,1396.59,5.0,45.0,95.0,349.809,475.94,102.04,1.2809,335.862,386.391,8.0,0.942532,825.0,0.406171,58.5389,5598.18
237-2-3-AW,142400,26198.4,16627.4,1.24986,60.2138,1.01274,1698.41,6.0,51.0,108.0,278.148,724.901,92.36,1.49523,733.082,766.326,16.0,0.951965,572.0,0.486326,54.6935,5353.96
237-2-4-AW,142653,25159.9,20990.9,1.08207,60.6024,1.01308,1439.84,6.0,29.0,64.0,266.841,506.94,78.34,2.0368,429.537,457.027,10.0,0.949613,378.0,0.485304,54.5918,3748.61
237-2-5-AW,142336,14269.8,6431.37,1.34202,62.1386,1.015,675.217,5.0,38.0,81.0,201.49,580.01,100.29,1.33491,547.97,559.143,10.0,0.955822,460.0,0.519306,52.2349,3244.49
237-2-6-AW,142487,12988.9,7901.23,1.20258,64.4189,1.01285,1004.57,5.0,23.0,51.0,203.54,580.08,66.04,1.59093,517.327,560.574,10.0,0.952907,332.0,0.554348,58.3651,2455.4
237-2-7-AW,142706,12087.9,6637.7,1.21783,63.9699,1.01732,1187.31,7.0,40.0,87.0,209.28,486.049,79.8,1.21614,406.132,428.198,10.0,0.942551,430.0,0.410775,54.3948,2852.07
237-2-8-AW,142258,16850.6,9576.38,1.30146,56.7122,1.015,1079.84,7.0,35.0,77.0,285.33,598.889,105.52,1.28608,557.742,587.894,11.0,0.941088,548.0,0.593991,51.1706,3910.55
237-1-12-AW,142812,13676.2,7053.37,1.38652,59.8763,1.01562,594.932,6.0,32.0,70.0,212.769,335.06,106.58,1.23935,275.635,312.001,7.0,0.941435,448.0,0.392257,53.3159,3262.83
237-1-13-AW,142308,14949.6,10828.2,1.24114,71.946,1.01478,898.728,8.0,34.0,76.0,132.568,402.73,68.38,1.61133,278.177,308.426,10.0,0.946629,362.0,0.428695,59.0514,2815.05
237-1-14-AW,142298,19779.3,11870.4,1.29845,60.6968,1.01748,1360.05,4.0,33.0,70.0,246.74,418.53,94.38,1.4961,274.822,297.911,6.0,0.940543,521.0,0.556795,45.2346,4106.82
237-1-15-AW,142359,12639.3,9046.3,1.15334,55.4363,1.01074,1327.48,6.0,19.0,44.0,150.799,695.16,54.41,1.79202,583.486,597.825,7.0,0.951405,248.0,0.45614,47.7586,2146.44
237-1-16-AW,142835,6940.87,2858.6,1.30321,70.8489,1.01959,294.067,4.0,16.0,36.0,145.77,404.84,65.68,1.25586,326.408,355.253,7.0,0.922757,239.0,0.627976,51.1668,1695.42
237-1-17-AW,142300,30060.9,20282.0,1.36087,60.7988,1.01719,1753.59,7.0,42.0,91.0,413.998,501.391,94.99,1.57409,422.972,469.87,11.0,0.943704,758.0,0.438841,50.6359,5868.52
237-1-18-AW,142469,13064.0,5639.3,1.32591,61.7969,1.0142,452.437,8.0,31.0,70.0,205.512,301.051,54.73,1.37737,226.271,251.05,9.0,0.953384,376.0,0.519355,50.6936,3026.9
237-1-19-AW,142679,31004.8,20781.1,1.32725,57.0905,1.01508,1392.63,6.0,39.0,84.0,272.428,815.541,62.99,1.80038,620.585,676.891,12.0,0.950042,546.0,0.441239,46.25,5322.04
237-1-2-AW,142530,30517.8,18652.6,1.34637,62.1896,1.02022,2110.56,6.0,46.0,98.0,279.362,673.43,131.58,1.53902,452.868,482.935,11.0,0.925374,758.0,0.454388,50.6865,6166.61
237-1-20-AW,142762,10544.9,5164.5,1.32169,60.7664,1.0146,641.44,7.0,22.0,51.0,231.46,294.409,63.21,1.40117,187.169,195.226,6.0,0.952869,324.0,0.451515,47.2188,2357.97
