neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
H16-03-005-01-09-04_702296264_m,102559,50929.6,9149.29,1.97668,78.0425,1.03052,758.264,9.0,158.0,325.0,977.579,1207.65,142.51,0.515843,1279.03,1464.77,17.0,0.896271,26398.0,0.45511,58.8843,31256.2
H16-03-006-01-03-04_718251763_m,102560,42467.9,6182.15,1.92352,75.2805,1.02033,616.391,8.0,132.0,272.0,787.28,1134.29,130.71,0.445914,850.955,1194.07,15.0,0.92185,25935.0,0.513912,58.4139,30299.1
H16-03-006-01-04-01_694587412_m,102561,33180.6,3723.34,1.98146,82.6786,1.03428,570.727,9.0,147.0,303.0,949.804,1227.48,90.79,0.354349,1015.45,1330.99,15.0,0.880814,25937.0,0.464864,73.2635,29559.3
H16-03-006-01-04-02_571972098_m,86964,44628.2,6309.85,1.94741,70.33,1.02846,694.672,8.0,138.0,284.0,1580.69,1500.7,112.38,0.385494,1348.75,1610.83,16.0,0.902721,30943.0,0.407024,56.551,36010.0
H16-03-006-01-04-03_563818992_m,86965,27436.5,4493.97,1.96834,75.6125,1.0263,474.074,8.0,89.0,186.0,720.596,873.781,157.52,0.472086,626.139,962.345,13.0,0.904613,15186.0,0.406419,65.6482,18149.3
H16-03-006-01-05-05_566350399_m,86966,30887.9,4632.61,1.9838,94.7149,1.0329,930.55,6.0,114.0,234.0,873.591,1639.48,142.4,0.38682,1149.16,2538.25,15.0,0.87179,21086.0,0.584627,87.567,25934.5
H16-03-006-01-09-02_562232587_m,86967,31108.9,3977.95,1.9494,80.7203,1.03069,630.852,9.0,122.0,253.0,914.298,1262.9,104.63,0.377609,872.892,2461.76,21.0,0.887908,22325.0,0.454285,69.5944,26435.9
H16-06-009-01-01-04-02_595952514_m,86997,19691.9,4667.93,2.00264,76.5396,1.02129,981.978,8.0,44.0,96.0,369.49,1167.5,134.19,0.754833,1368.73,1503.44,14.0,0.915004,6312.0,0.483385,69.845,8172.44
H16-06-009-01-01-06-01_605872798_m,86998,14954.4,2036.65,1.99665,77.9024,1.01723,425.806,8.0,71.0,150.0,508.894,1060.8,130.4,0.421916,841.679,935.086,12.0,0.925364,8798.0,0.449987,61.8731,11025.7
H16-06-009-01-01-15-01_722014861_m,102568,16051.3,2930.85,1.93827,78.2061,1.02884,675.409,9.0,42.0,93.0,387.561,509.58,98.6,0.65881,437.019,513.452,10.0,0.893391,6569.0,0.391351,52.8915,7695.01
H16-06-009-01-01-18-03_569861856_m,86999,13011.7,1038.24,1.99167,100.946,1.04005,1390.24,6.0,107.0,220.0,492.691,727.798,108.85,0.284785,538.538,1871.53,37.0,0.845322,11410.0,0.602698,98.3773,14699.2
H16-06-009-01-02-03-01_681603066_m,102569,17836.2,3577.76,1.83313,78.773,1.02085,742.06,6.0,48.0,102.0,458.999,1070.1,129.88,0.605861,1079.54,1141.14,16.0,0.909496,7486.0,0.660289,79.63,9281.26
H16-06-009-01-02-05-01_671465753_m,102570,46271.3,18000.3,1.99965,81.8484,1.02649,796.631,8.0,51.0,110.0,596.867,899.799,119.13,1.19723,920.226,1061.01,14.0,0.900741,10278.0,0.549883,67.7272,12202.9
H16-06-010-01-01-04-03_606347939_m,87000,7965.09,898.922,2.0,90.6484,1.02547,322.095,6.0,51.0,108.0,468.776,563.883,63.41,0.339352,437.06,1025.28,17.0,0.910087,6440.0,0.448502,82.1482,7426.3
H16-06-010-01-01-10-01_566350199_m,87001,19494.4,2645.93,2.00913,81.2797,1.0262,481.354,6.0,90.0,186.0,801.899,662.099,178.42,0.409533,580.337,767.475,16.0,0.89288,12456.0,0.55908,74.6054,15377.1
H16-06-010-01-01-10-02_563181452_m,87002,33176.7,4636.96,1.9574,81.9048,1.04947,922.859,5.0,80.0,165.0,1015.2,1171.79,182.99,0.395188,1119.72,2016.74,12.0,0.830799,22644.0,0.521915,80.9617,26223.2
H16-06-010-01-02-18-02_572836713_m,87003,25149.2,3681.11,1.95166,76.0354,1.02355,979.412,7.0,103.0,213.0,560.99,971.78,158.43,0.441531,676.917,793.954,17.0,0.914919,14806.0,0.499436,64.106,17885.1
H16-06-010-01-03-04-01_566350716_m,87004,41311.8,3006.98,1.9995,90.6347,1.03097,580.787,7.0,311.0,629.0,732.889,677.283,148.83,0.259524,550.558,1796.47,34.0,0.865287,41085.0,0.558344,81.9861,50939.7
H16-06-010-01-03-05-02_599474744_m,87005,37407.3,6947.86,1.93707,78.6062,1.04272,362.283,6.0,93.0,192.0,1858.19,1721.39,115.78,0.458906,1804.15,2085.88,15.0,0.846766,21801.0,0.577285,77.4295,26011.7
H16-06-010-01-03-05-03_562185871_m,87006,21070.2,2677.55,1.95251,88.438,1.03739,446.822,8.0,104.0,216.0,695.99,683.081,138.31,0.437541,502.478,1653.74,14.0,0.87079,12821.0,0.540344,68.7436,15735.3
767829778_transformed,162193,9184.9,1554.28,1.74465,81.5732,1.0473,367.511,6.0,24.0,54.0,369.459,415.63,291.39,0.544704,369.096,507.125,8.0,0.841115,3912.0,0.452933,68.0383,5337.46
768819569_transformed,162134,9941.02,1642.37,1.85921,81.911,1.03385,242.35,5.0,30.0,65.0,267.29,456.83,258.73,0.593226,394.025,509.344,8.0,0.880883,3597.0,0.459596,63.8374,5306.63
768848167_transformed,162109,46194.2,6438.17,1.90426,78.7339,1.03055,444.296,4.0,127.0,258.0,1934.8,1612.96,330.27,0.35171,1456.55,2401.79,13.0,0.879334,30935.0,0.447337,58.0756,41706.7
768867010_transformed,162112,31942.7,6565.12,1.879,69.8142,1.02932,805.395,7.0,67.0,141.0,433.79,746.87,317.3,0.704676,713.305,845.564,14.0,0.892139,9884.0,0.471882,48.3165,14025.7
768885440_transformed,162132,27753.0,5658.41,1.84585,72.0726,1.0289,336.158,5.0,57.0,119.0,401.24,904.56,295.87,0.713987,821.215,987.382,13.0,0.884872,8796.0,0.498323,54.1008,12322.9
768904007_transformed,162139,11233.5,2044.24,1.61313,92.7297,1.03996,493.694,5.0,16.0,37.0,282.32,1124.55,216.3,0.633463,1007.36,1301.96,11.0,0.840918,3962.0,0.6875,69.4795,5622.74
H17-03-002-11-04-01_599474706_m,87020,17239.1,3541.37,1.86129,66.7875,1.03215,662.273,7.0,34.0,75.0,430.999,1111.59,91.7,0.530005,962.748,989.519,10.0,0.890299,8350.0,0.457049,50.9496,9867.63
H17-03-002-11-04-02_596792557_m,87021,7474.32,1145.98,1.99727,75.6268,1.018,409.176,6.0,20.0,46.0,298.89,917.89,96.64,0.536491,892.989,929.839,10.0,0.931797,3806.0,0.678409,62.9203,4426.16
H17-03-002-11-04-04_603514410_m,87022,11530.1,2110.59,1.97217,70.4825,1.02714,290.666,7.0,27.0,61.0,319.28,1002.9,92.89,0.594409,540.544,565.148,12.0,0.921549,5108.0,0.550823,65.1011,6044.04
H17-03-002-11-06-03_605218138_m,87023,24652.6,2922.51,1.99255,79.5479,1.02603,602.418,8.0,120.0,248.0,742.694,1192.49,152.86,0.32934,842.82,1206.88,15.0,0.90872,20268.0,0.520071,75.4383,23670.1
H17-03-002-11-06-04_604147043_m,87024,13318.0,1275.63,1.99998,86.1821,1.03107,315.307,7.0,64.0,135.0,734.888,676.981,113.28,0.311398,737.845,1335.83,13.0,0.887419,11535.0,0.482137,93.8163,13532.5
H17-03-002-11-06-05_603514429_m,87025,14102.5,1416.26,1.99123,85.9225,1.02257,715.411,6.0,100.0,206.0,353.663,814.291,76.91,0.322044,580.966,1065.88,19.0,0.918423,11871.0,0.578297,75.9624,13825.6
H17-03-005-11-08-01_713511748_m,102578,30840.0,3767.24,1.98217,80.2557,1.01954,923.606,5.0,164.0,333.0,1162.64,860.072,185.64,0.334483,872.682,1311.63,15.0,0.914158,24679.0,0.5203,72.6457,29213.7
H17-03-005-11-09-02_673700971_m,102579,33206.9,12258.4,1.97979,83.4654,1.04489,439.543,9.0,80.0,169.0,603.549,572.41,118.13,0.824733,392.277,677.62,11.0,0.848147,10454.0,0.412241,72.6628,12692.7
H17-03-008-11-03-03_610882113_m,87026,5005.48,907.186,1.85137,81.2282,1.03271,276.091,5.0,34.0,73.0,206.559,378.59,96.67,0.512857,338.599,358.332,9.0,0.897746,2513.0,0.554995,74.1701,2979.21
H17-03-008-11-03-04_610846749_m,87027,6865.37,508.003,1.99864,93.321,1.04621,320.579,5.0,183.0,371.0,267.95,135.029,73.8,0.249122,208.424,767.43,37.0,0.852265,7388.0,0.618529,97.2154,8672.36
H17-03-008-11-03-05_610882094_m,87028,23235.1,2382.98,2.01132,79.0637,1.02506,168.908,5.0,106.0,217.0,441.688,1117.88,166.01,0.289614,1061.26,1336.04,20.0,0.904275,21272.0,0.571261,65.767,25246.1
H17-03-009-11-11-01_650039094_m,102580,10088.5,1080.56,1.99286,93.8868,1.05287,356.862,6.0,156.0,318.0,303.385,175.829,68.23,0.329219,222.868,641.108,24.0,0.833625,8501.0,0.58256,87.71,9696.67
H17-03-009-11-11-03_669918567_m,102581,9900.14,1871.54,1.92023,83.7707,1.03888,793.85,3.0,12.0,27.0,396.257,1010.39,110.7,0.663997,653.003,756.081,4.0,0.869195,4041.0,0.342593,50.7858,4733.5
H17-03-009-11-11-06_674704047_m,102582,12610.6,3144.95,1.87796,69.2276,1.03559,1326.29,5.0,32.0,69.0,297.029,462.78,119.46,0.757962,420.25,479.736,7.0,0.882814,4356.0,0.425713,61.5547,5227.69
H17-03-009-11-11-09_667294513_m,102583,9390.83,1326.26,1.98807,82.6539,1.02012,506.325,3.0,73.0,149.0,157.221,687.591,433.96,0.352321,593.964,679.855,14.0,0.914256,7094.0,0.554187,76.2263,8345.43
H17-03-010-11-13-01_656411100_m,102399,2791.48,487.836,2.0,86.7671,1.03135,332.975,3.0,15.0,33.0,105.3,613.34,50.61,0.529704,465.725,503.237,5.0,0.890903,1495.0,0.594286,72.436,1674.33
H17-03-010-11-13-06_651089035_m,102400,28371.6,6418.63,2.0,66.7517,1.01848,911.212,10.0,69.0,148.0,759.3,994.98,132.98,0.654633,1115.58,1163.65,12.0,0.923756,10448.0,0.477612,58.0037,13121.3
770255008_transformed,162172,23993.9,4437.03,1.95676,76.5325,1.03021,443.551,6.0,55.0,116.0,342.323,622.23,212.44,0.650713,673.374,736.424,11.0,0.888685,8760.0,0.432169,48.5809,11616.8
770255641_transformed,162192,25991.3,4410.57,1.91829,74.3856,1.02501,507.099,8.0,58.0,124.0,395.111,840.2,344.35,0.613555,720.213,913.473,11.0,0.905988,9272.0,0.311505,53.2008,13238.5
770268817_transformed,162102,19876.9,3558.93,1.90852,67.8529,1.03716,222.515,5.0,41.0,87.0,336.115,739.52,321.61,0.668143,675.737,805.206,11.0,0.864438,6695.0,0.477255,61.5955,9437.42
770275864_transformed,162185,10327.3,1814.57,2.0074,83.1469,1.05701,200.969,5.0,20.0,45.0,263.87,307.934,263.6,0.622782,345.769,461.134,5.0,0.797672,2813.0,0.531731,77.3262,5242.09
770307286_transformed,162186,21367.1,3723.56,1.95678,67.853,1.02961,201.008,7.0,48.0,103.0,338.851,589.23,260.06,0.648515,500.309,620.432,8.0,0.881293,7284.0,0.364944,55.2407,10476.9
770337451_transformed,162201,14579.6,2070.94,1.92969,72.5162,1.03254,337.008,9.0,40.0,89.0,338.128,614.55,245.33,0.510546,512.303,640.206,9.0,0.871986,6678.0,0.349713,61.6088,9061.54
770402036_transformed,162121,8594.96,1347.37,1.91603,81.8448,1.02394,374.673,8.0,28.0,64.0,253.061,718.38,200.56,0.58693,673.528,782.133,8.0,0.905409,3564.0,0.444444,52.0105,4639.56
770516177_transformed,162155,11448.0,1837.17,1.82134,68.873,1.02452,246.191,6.0,31.0,68.0,251.305,433.58,266.63,0.532934,412.506,477.512,7.0,0.909136,4563.0,0.344547,56.7435,6754.27
770611301_transformed,162162,18869.9,2929.0,1.86852,81.0597,1.04192,366.28,7.0,47.0,101.0,337.883,887.54,292.84,0.534651,828.517,1012.29,12.0,0.856541,8371.0,0.359261,50.6925,11149.2
770645883_transformed,162191,11273.0,1707.25,1.82047,72.5738,1.02995,201.05,6.0,33.0,72.0,299.905,359.924,253.93,0.509839,308.671,442.301,9.0,0.88546,4663.0,0.509957,67.3798,6854.14
770650205_transformed,162142,20046.4,2829.06,1.93409,80.6215,1.0245,310.745,5.0,72.0,149.0,564.447,1401.63,316.17,0.382438,1209.02,1366.87,10.0,0.890229,11980.0,0.46269,71.6432,16558.6
770658546_transformed,162101,6606.67,1029.38,1.86997,64.9939,1.04461,390.828,5.0,24.0,53.0,362.807,218.541,231.5,0.526617,297.194,475.52,7.0,0.854388,2733.0,0.374008,60.5451,3952.31
H16-06-012-11-04-03_580259680_m,87011,13890.0,3394.71,1.74666,67.6742,1.01513,2026.0,7.0,45.0,97.0,319.501,621.301,114.12,0.6126,474.655,507.301,14.0,0.945852,5466.0,0.58575,57.5987,6742.47
H17-03-002-11-03-01_591274394_m,87019,15203.2,2454.27,1.98078,83.0751,1.03199,339.451,7.0,53.0,113.0,402.39,1100.39,109.07,0.471325,1032.13,1113.46,13.0,0.888121,8509.0,0.595207,79.2891,10187.8
H17-06-003-11-03-04_699538239_m,102588,13877.2,2603.41,1.95019,88.252,1.0234,486.175,8.0,39.0,86.0,573.647,457.914,107.58,0.606273,519.527,624.817,7.0,0.907293,6077.0,0.47326,59.0776,7204.42
H17-06-005-12-15-04_603515551_m,102404,22286.7,3001.7,1.94917,86.1139,1.03747,709.621,7.0,95.0,197.0,537.62,1226.88,169.73,0.351735,798.206,1882.98,17.0,0.871242,17244.0,0.504432,84.546,19985.7
H17-06-006-11-09-08_675799126_m,102592,32782.2,5281.08,1.95605,78.315,1.02876,1447.49,10.0,101.0,212.0,488.072,1178.78,128.07,0.525415,1046.38,1171.19,18.0,0.898887,16705.0,0.499219,58.9472,19760.5
H17-06-009-11-04-07_614429732_m,87058,13566.1,4615.98,2.0,80.8935,1.05384,929.809,4.0,24.0,52.0,271.949,692.08,128.35,0.986615,475.687,587.916,12.0,0.836156,3470.0,0.458894,66.473,4423.65
H17-06-006-11-10-01_712559850_m,102593,47397.1,10746.9,1.96091,69.0334,1.03116,2019.47,8.0,118.0,244.0,782.511,1135.38,169.73,0.516516,879.649,1411.0,19.0,0.884793,24905.0,0.43959,55.2042,28808.1
H17-06-006-11-10-02_605202818_m,87049,24915.6,3431.49,1.96721,82.0832,1.04684,627.296,7.0,54.0,115.0,1808.19,1155.0,233.76,0.382361,1570.68,2082.11,11.0,0.843716,17823.0,0.560252,81.0589,20741.0
H17-06-006-11-10-03_639632757_m,102594,12798.7,2148.6,1.98884,78.7615,1.04512,630.427,7.0,77.0,161.0,192.105,588.948,62.93,0.37723,361.936,737.933,17.0,0.839856,8683.0,0.555371,72.0038,10260.1
H17-06-007-11-05-04_603515592_m,87050,29286.2,6836.81,2.0,91.2961,1.04705,661.958,5.0,87.0,179.0,655.0,676.394,181.18,0.559607,624.452,1070.82,16.0,0.836214,13757.0,0.638712,84.0868,16554.0
H17-06-007-11-05-05_601947715_m,87051,11047.9,2421.49,1.86155,87.3633,1.04176,369.318,4.0,15.0,34.0,262.983,734.899,120.81,0.829848,550.993,651.648,10.0,0.829047,3457.0,0.866667,76.3704,4217.55
H17-06-007-11-06-01_605871878_m,87052,17192.2,1603.43,1.98026,84.0636,1.02316,458.38,6.0,174.0,354.0,370.792,548.289,173.43,0.272452,404.443,900.146,20.0,0.894969,16562.0,0.515744,80.4609,19833.9
H17-06-007-11-08-01_610882075_m,87053,7478.5,1088.84,2.0,79.8254,1.04146,590.946,9.0,33.0,75.0,229.175,244.897,63.58,0.56282,262.317,314.937,5.0,0.842528,3550.0,0.394989,67.8891,4225.38
H17-06-007-11-08-02_603515613_m,87054,18166.9,2535.94,1.9267,79.344,1.02964,544.864,8.0,84.0,176.0,916.803,505.975,127.18,0.407887,1317.38,1591.61,14.0,0.895624,12159.0,0.466827,69.1873,14091.5
H17-06-009-11-04-01_608104611_m,87055,4276.39,398.818,2.0,92.4877,1.07798,434.122,5.0,64.0,133.0,208.823,129.529,65.93,0.327353,168.229,650.409,20.0,0.774389,3553.0,0.598718,98.0666,4119.5
H17-06-009-11-04-02_657984300_m,102595,42258.7,3371.92,1.99413,85.7163,1.02987,800.95,5.0,371.0,747.0,857.178,536.171,189.27,0.259199,619.586,2622.35,43.0,0.887417,43035.0,0.576432,77.159,51832.9
H17-06-009-11-04-03_608103642_m,87056,7343.49,550.08,2.0,89.4725,1.04048,729.178,2.0,53.0,108.0,584.889,383.004,400.16,0.25891,578.165,840.178,12.0,0.848293,7560.0,0.456291,81.4504,9034.59
H17-06-009-11-04-04_614429153_m,87057,9299.29,785.612,1.99868,93.3562,1.06431,448.478,6.0,210.0,426.0,119.566,252.083,234.41,0.286204,378.909,638.352,31.0,0.816349,8524.0,0.604036,94.5687,10221.0
653804581_transformed,162189,23513.5,2456.81,2.02121,86.1376,1.02232,987.1,6.0,70.0,146.0,549.328,1407.46,854.69,0.318871,1105.62,2035.1,13.0,0.894755,16739.0,0.494952,76.91,23149.4
653854241_transformed,162194,25535.1,3172.63,1.88782,76.2384,1.02649,487.944,10.0,103.0,216.0,494.303,1059.26,436.05,0.3691,1055.61,1613.47,18.0,0.882114,14920.0,0.56493,76.837,21712.2
654180841_transformed,162178,23311.8,4332.36,1.93362,76.5103,1.01693,841.148,6.0,97.0,200.0,639.276,1169.09,252.97,0.440488,731.085,1078.73,20.0,0.919692,11243.0,0.503692,71.9336,15939.6
665713811_transformed,162159,19760.0,2381.33,1.95592,74.2776,1.02421,661.265,7.0,97.0,201.0,620.778,696.243,339.35,0.340247,557.178,732.288,16.0,0.889467,12895.0,0.490154,78.7242,18495.3
677088033_transformed,162126,8623.73,1175.11,1.83378,66.4652,1.02513,1105.27,7.0,24.0,55.0,296.35,668.371,233.85,0.493362,589.429,687.43,9.0,0.911856,3609.0,0.372588,61.4844,5531.13
685767564_transformed,162118,20788.4,3682.36,1.95094,75.2569,1.0211,269.326,6.0,71.0,148.0,422.934,900.938,186.02,0.498445,595.495,877.06,13.0,0.909235,10040.0,0.499194,77.3395,12953.8
576134298_transformed,162141,32878.7,5971.33,1.88201,69.2778,1.0266,948.872,7.0,72.0,151.0,550.129,869.101,333.63,0.631957,774.752,974.836,14.0,0.893734,11982.0,0.420875,55.5254,16382.8
576140393_transformed,162184,48630.4,10061.6,1.84025,80.8747,1.05775,1304.36,7.0,80.0,167.0,666.799,709.273,316.96,0.685892,829.491,1069.07,17.0,0.797968,15103.0,0.464732,51.8127,22516.0
592532014_transformed,162188,8287.54,1440.88,1.97241,77.4529,1.0282,386.217,5.0,17.0,39.0,264.755,1354.85,116.09,0.581171,1275.56,1383.78,7.0,0.874016,3502.0,0.588235,60.2568,4606.33
595572609_transformed,162106,25877.3,3730.59,1.88771,71.1198,1.0212,2336.05,7.0,77.0,161.0,440.188,1255.47,352.48,0.429747,864.983,1282.13,14.0,0.909122,13799.0,0.441965,61.1258,18854.5
595583062_transformed,162160,8687.13,1140.19,1.95655,83.6789,1.02118,303.516,5.0,47.0,99.0,211.093,923.096,155.31,0.466029,757.305,850.198,11.0,0.914759,4405.0,0.519284,73.2026,5938.0
596898838_transformed,162113,9831.54,1440.48,1.86778,72.2604,1.0176,310.266,5.0,30.0,65.0,354.002,899.359,195.89,0.498241,658.774,713.861,10.0,0.924487,4517.0,0.371111,74.509,6167.53
602165685_transformed,162148,13255.3,1738.49,1.94805,76.1798,1.03337,247.224,6.0,69.0,144.0,560.693,666.539,350.44,0.374392,544.074,1067.3,14.0,0.868999,7677.0,0.530888,81.2165,11108.4
H16-03-007-01-01-03-02_569309762_m,86968,27954.0,3344.81,2.01642,86.0564,1.03424,870.047,7.0,173.0,353.0,770.196,1698.28,167.16,0.352495,1417.76,1758.97,24.0,0.882878,20926.0,0.562758,79.2275,25730.4
H16-03-007-01-01-04-03_582654114_m,86969,22227.3,2911.98,1.94436,82.0705,1.02513,443.574,7.0,96.0,199.0,715.999,716.411,170.29,0.352793,735.729,1578.94,15.0,0.907193,16039.0,0.420972,69.0049,19897.8
H16-03-007-01-01-08-01_564395300_m,86970,22714.4,1996.76,2.03335,90.9401,1.03199,628.49,5.0,131.0,267.0,624.162,900.59,317.8,0.284929,786.557,1725.36,20.0,0.866107,20651.0,0.500992,85.674,25571.4
H16-03-007-01-01-08-07_569309787_m,86971,18582.3,2801.5,1.99441,77.302,1.04455,590.664,9.0,90.0,189.0,554.99,661.69,104.91,0.474115,510.375,762.534,10.0,0.85851,10652.0,0.521399,68.9311,12462.2
H16-03-008-11-11-02_601947643_m,86972,16147.3,2822.39,1.89077,78.7932,1.03749,629.497,5.0,46.0,97.0,425.09,865.198,141.87,0.501361,701.96,895.324,10.0,0.863124,8237.0,0.603435,72.1996,9994.78
H16-03-008-11-11-03_606347920_m,86973,12785.5,1540.6,1.99528,82.5456,1.02089,349.747,5.0,56.0,117.0,473.988,690.799,156.06,0.368564,671.681,851.528,15.0,0.916968,9363.0,0.605225,70.3451,10911.9
H16-03-010-13-05-03_712796148_m,102562,68757.3,17826.3,2.0,74.9436,1.03425,1263.81,8.0,168.0,344.0,798.09,1136.9,111.94,0.645168,798.075,2079.93,18.0,0.893463,15473.0,0.383467,56.4384,34153.5
H16-03-011-11-16-03_570679763_m,86975,15400.8,3614.06,1.85312,76.3847,1.02105,755.913,6.0,54.0,114.0,273.389,594.501,137.5,0.632797,478.784,727.004,18.0,0.924037,5765.0,0.680457,67.6942,7351.83
H16-06-004-01-03-05_546790847_m,102563,51610.7,9677.43,1.7059,90.4427,1.03004,911.458,6.0,205.0,416.0,575.279,1929.27,171.57,0.437772,1280.98,1513.92,21.0,0.87529,31483.0,0.575891,85.7117,37496.6
H16-06-004-01-04-01_538906745_m,86976,15347.1,1900.91,1.71973,71.3117,1.03574,590.768,7.0,63.0,133.0,397.091,1068.58,136.98,0.391646,692.967,968.042,9.0,0.870007,10528.0,0.328564,57.4996,12492.1
H16-06-004-01-04-03_582653919_m,86977,24319.4,5248.34,1.96721,83.0304,1.02984,804.212,7.0,78.0,163.0,531.79,905.689,203.68,0.552206,677.957,1235.01,18.0,0.886221,10880.0,0.493905,72.2616,13395.6
H16-06-004-01-04-05_556380170_m,86978,30361.7,9225.61,1.9405,70.6973,1.05046,1078.85,7.0,67.0,141.0,513.39,574.992,185.53,0.704785,473.871,613.758,10.0,0.83643,9965.0,0.403141,64.3294,12475.5
H16-06-004-01-05-02_552624540_m,86979,16585.3,1440.44,1.86061,87.6525,1.04451,460.843,8.0,122.0,252.0,590.487,1088.69,54.45,0.296358,785.26,1425.41,16.0,0.853735,14957.0,0.480515,77.2929,17939.7
H16-06-004-01-13-02_538906639_m,86980,5367.7,852.204,1.83136,81.612,1.03888,410.758,6.0,16.0,38.0,316.249,449.29,170.21,0.557626,323.611,443.426,8.0,0.86629,2481.0,0.513393,56.4151,3074.85
774421995_transformed,162128,15867.6,2316.21,1.7963,75.6193,1.03859,346.872,7.0,44.0,95.0,417.49,538.64,292.73,0.512082,569.644,693.246,12.0,0.858911,7054.0,0.45201,60.0148,9751.96
774620186_transformed,162199,14815.0,2531.93,1.82441,73.9293,1.03538,571.137,6.0,42.0,90.0,317.31,616.62,215.34,0.589265,574.11,727.859,9.0,0.873372,5777.0,0.355239,61.0404,7914.81
783585601_transformed,162198,15894.2,2823.21,1.88634,83.4508,1.03029,303.534,6.0,35.0,76.0,279.188,571.603,254.4,0.646202,489.526,574.319,11.0,0.881574,5627.0,0.417725,62.197,7779.47
783585742_transformed,162181,10657.6,1583.05,1.8485,74.0863,1.04894,417.166,8.0,26.0,60.0,285.86,359.117,326.96,0.537739,339.725,465.439,7.0,0.830766,4074.0,0.333544,57.2448,6231.89
783615441_transformed,162125,15506.2,2553.42,1.88995,70.8363,1.04183,395.383,7.0,37.0,81.0,320.281,739.12,230.21,0.538922,672.305,818.374,10.0,0.848703,6986.0,0.390165,52.4314,9054.1
783624438_transformed,162105,13712.4,2256.69,1.81755,68.8742,1.03838,496.477,7.0,36.0,79.0,360.162,385.4,248.08,0.541769,314.679,415.154,7.0,0.857184,5595.0,0.523365,60.9189,7868.93
785378321_transformed,162111,20146.3,3597.17,1.81937,74.4682,1.04155,402.23,6.0,43.0,92.0,433.722,503.2,234.04,0.622745,435.38,569.707,10.0,0.846081,7700.0,0.399605,62.6696,10257.6
785379684_transformed,162177,28253.6,4804.59,1.93792,71.4269,1.03706,439.834,7.0,73.0,153.0,395.969,615.709,261.54,0.620723,798.971,915.128,10.0,0.86661,10543.0,0.382468,52.1347,14299.4
786464137_transformed,162158,7927.63,1548.28,1.7655,62.298,1.04987,328.344,5.0,16.0,37.0,269.411,378.186,219.77,0.603804,346.443,410.922,5.0,0.81344,2851.0,0.470833,69.6777,4076.34
786472956_transformed,162115,18845.6,4312.33,1.79195,77.5396,1.03983,350.573,6.0,37.0,80.0,334.443,468.943,251.2,0.703833,438.629,585.984,9.0,0.846312,5860.0,0.403032,59.2887,8454.69
786484903_transformed,162127,18796.2,3865.59,1.83425,68.0446,1.03886,394.062,6.0,41.0,88.0,288.474,548.479,273.17,0.669095,469.359,580.701,8.0,0.853448,6311.0,0.424513,58.1621,8862.52
786497332_transformed,162130,14697.4,2788.95,1.88874,68.5853,1.03595,491.56,6.0,28.0,62.0,381.298,531.919,276.67,0.674693,464.957,621.924,6.0,0.85554,5003.0,0.341327,51.9795,6957.55
786508373_transformed,162157,6926.68,1287.12,1.86401,84.9025,1.04364,467.287,7.0,16.0,39.0,248.558,374.657,181.61,0.553922,356.851,442.88,6.0,0.815071,2686.0,0.3625,67.7004,3945.14
787239157_transformed,162116,18144.8,3220.38,1.94072,69.1508,1.0234,370.548,7.0,37.0,81.0,358.26,800.121,247.78,0.666645,709.379,776.359,8.0,0.911592,6581.0,0.349594,49.6497,8664.37
793490645_transformed,162123,10168.9,1829.58,1.78874,78.9041,1.03692,262.448,6.0,33.0,72.0,243.029,409.235,162.13,0.617098,394.696,521.97,10.0,0.873092,3822.0,0.518454,66.6858,5184.17
793647709_transformed,162182,5698.88,822.489,1.63781,84.1091,1.04847,387.473,4.0,10.0,24.0,201.424,1276.41,187.07,0.494072,1251.46,1441.15,5.0,0.827671,2938.0,0.5,51.9203,3667.3
794276683_transformed,162167,18374.5,2774.49,1.83541,83.2698,1.03854,394.437,7.0,42.0,91.0,418.37,837.13,239.0,0.525946,795.612,921.679,12.0,0.871365,8414.0,0.387052,54.8893,11081.1
797978191_transformed,162190,12809.9,2661.13,1.83364,77.2829,1.03275,491.026,6.0,22.0,50.0,288.368,947.48,220.1,0.710952,908.602,1043.78,10.0,0.884078,3663.0,0.72533,66.0122,5603.35
H15-06-016-01-03-02_549378277_m,86952,23747.1,1891.09,1.9525,102.876,1.03868,693.535,5.0,290.0,585.0,570.489,524.491,115.33,0.297561,500.965,1307.43,33.0,0.862422,17862.0,0.596463,94.8906,26633.3
H15-06-016-01-12-01_623320232_m,86953,18771.8,2149.16,1.72289,78.9885,1.01774,553.613,7.0,110.0,227.0,518.489,664.68,73.0,0.389044,532.176,708.549,13.0,0.92196,12983.0,0.524051,71.6025,15482.1
H15-06-017-03-03-01_623320281_m,86954,27411.0,2960.74,1.97725,92.3506,1.02962,478.408,6.0,117.0,240.0,674.485,820.98,40.42,0.367874,623.936,3045.63,38.0,0.876805,19420.0,0.552588,85.3625,24074.4
